wavelength_nm,n,k
309.960496,1.624850,0.963370
313.884047,1.646950,0.998940
317.908201,1.674170,1.035130
322.036879,1.707190,1.071190
326.274206,1.746640,1.106060
330.624529,1.792960,1.138370
335.092428,1.846270,1.166460
339.682735,1.906180,1.188420
344.400551,1.971680,1.202270
349.251263,2.041030,1.206240
354.240567,2.111770,1.199050
359.374488,2.180950,1.180260
364.659407,2.245470,1.150490
370.102085,2.302560,1.111430
375.709692,2.350180,1.065620
381.489841,2.387290,1.016090
387.450620,2.413940,0.965930
393.600630,2.431110,0.917860
399.949027,2.440440,0.874050
406.505569,2.443990,0.835980
413.280661,2.444000,0.804450
420.285418,2.442710,0.779660
427.531719,2.442310,0.761290
435.032275,2.444870,0.748470
442.800709,2.452270,0.739800
450.851631,2.466100,0.733240
459.200735,2.487390,0.726070
467.864900,2.516230,0.714960
476.862302,2.551280,0.696280
486.212543,2.589440,0.666820
495.936794,2.625980,0.624910
506.057953,2.655530,0.571340
516.600827,2.673580,0.509500
527.592334,2.677850,0.444480
539.061732,2.668730,0.381500
551.040882,2.648640,0.324600
563.564538,2.620950,0.276060
576.670690,2.588990,0.236590
590.400945,2.555560,0.205820
604.800968,2.522830,0.182860
619.920992,2.492450,0.166620
652.548413,2.444670,0.149480
670.184856,2.430880,0.145130
688.801102,2.426750,0.138330
708.481134,2.431120,0.119670
729.318814,2.429630,0.079780
751.419384,2.400320,0.032420
774.901240,2.350860,0.005470
799.898054,2.304200,0.000000
826.561323,2.267620,0.000000
855.063437,2.239360,0.000000
885.601417,2.216700,0.000000
918.401470,2.197770,0.000000
953.724603,2.181430,0.000000
991.873587,2.166970,0.000000
1033.201653,2.153960,0.000000
1078.123464,2.142090,0.000000
1127.129076,2.131180,0.000000
1180.801890,2.121060,0.000000
1239.841984,2.111630,0.000000
1305.096825,2.102810,0.000000
1377.602205,2.094520,0.000000
1458.637628,2.086700,0.000000
1549.802480,2.079320,0.000000
1653.122645,2.072340,0.000000
1771.202834,2.065710,0.000000
1907.449206,2.059410,0.000000
2066.403307,2.053410,0.000000
